time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-02-16T22:14:09.210Z,-10.906,166.609,33,5.1,mwc,,,,0.97,us,usp0009nj9,2022-04-29T18:32:23.461Z,"91 km ESE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,hrv
2000-02-16T18:53:03.930Z,-9.591,107.764,33,4.5,mb,,,,0.97,us,usp0009nj8,2014-11-07T01:09:31.188Z,"249 km SSW of Kawalu, Indonesia",earthquake,,,,8,reviewed,us,us
2000-02-16T11:52:13.390Z,37.269,145.178,33,5.4,mwc,,,,0.81,us,usp0009nhz,2016-11-09T21:53:23.998Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-02-16T07:03:10.490Z,17.804,-60.871,33,5.4,mwc,,,,0.95,us,usp0009nht,2016-11-09T21:53:23.530Z,"103 km E of Codrington, Antigua and Barbuda",earthquake,,,,,reviewed,us,hrv
2000-02-16T06:58:32.160Z,17.736,-60.863,33,4.5,mb,,,,0.85,us,usp0009nhs,2014-11-07T01:09:31.109Z,"103 km E of Codrington, Antigua and Barbuda",earthquake,,,,12,reviewed,us,us
2000-02-15T23:41:37.250Z,36.331,70.354,182.9,4.6,mb,,,,1.26,us,usp0009nh8,2014-11-07T01:09:31.074Z,"51 km ESE of Farkh?r, Afghanistan",earthquake,,16.6,,2,reviewed,us,us
2000-02-15T21:33:19.010Z,23.351,120.926,33,5.3,mwc,,,,0.97,us,usp0009nh5,2016-11-09T21:53:03.710Z,"47 km SSE of Lugu, Taiwan",earthquake,,,,,reviewed,us,hrv
2000-02-15T20:57:38.060Z,3.847,126.38,33,4.6,mb,,,,0.84,us,usp0009nh4,2014-11-07T01:09:31.050Z,"199 km SSE of Sarangani, Philippines",earthquake,,,,6,reviewed,us,us
2000-02-15T18:37:19.980Z,72.75,5.139,10,4.9,mb,,,,1.04,us,usp0009ngy,2014-11-07T01:09:31.035Z,"Norwegian Sea",earthquake,,,,1,reviewed,us,us
2000-02-15T17:26:19.970Z,43.959,85.056,33,4.7,mb,,,,1.26,us,usp0009ngv,2014-11-07T01:09:31.028Z,"87 km WSW of Shihezi, China",earthquake,,,,5,reviewed,us,us
2000-02-15T15:58:41.680Z,-3.529,137.858,66.6,4.5,mb,,,,0.96,us,usp0009ngq,2014-11-07T01:09:31.015Z,"262 km E of Nabire, Indonesia",earthquake,,10.5,,11,reviewed,us,us
2000-02-15T15:34:01.210Z,-14.764,167.292,143.7,4.7,mb,,,,0.87,us,usp0009ngp,2014-11-07T01:09:31.013Z,"38 km NE of Port-Olry, Vanuatu",earthquake,,24.5,,1,reviewed,us,us
2000-02-15T14:49:08.690Z,-22.737,-66.102,254.3,4.5,mb,,,,0.91,us,usp0009ngn,2014-11-07T01:09:31.010Z,"41 km W of Abra Pampa, Argentina",earthquake,,6.6,,17,reviewed,us,us
2000-02-15T02:05:00.510Z,17.675,145.401,521.5,5.9,mwb,,,,0.85,us,usp0009ng2,2022-04-29T18:32:12.624Z,"275 km N of Saipan, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
2000-02-15T00:37:07.010Z,-13.918,-72.094,51.7,4.6,mb,,,,1.26,us,usp0009nfz,2014-11-07T01:09:30.912Z,"7 km SSW of Ccapi, Peru",earthquake,,13.8,,19,reviewed,us,us
2000-02-14T21:39:46.310Z,-45.791,-72.604,33,5,mb,,,,0.97,us,usp0009nfu,2022-04-29T18:32:11.268Z,"39 km SSE of Puerto Chacabuco, Chile",earthquake,,,,15,reviewed,us,us
2000-02-14T21:18:17.670Z,-0.279,124.943,33,4.8,mb,,,,1.19,us,usp0009nft,2014-11-07T01:09:30.898Z,"175 km S of Tondano, Indonesia",earthquake,,,,10,reviewed,us,us
2000-02-14T20:50:34.460Z,-6.481,150.889,72.9,4.7,mb,,,,1.03,us,usp0009nfs,2014-11-07T01:09:30.896Z,"132 km SE of Kimbe, Papua New Guinea",earthquake,,12.2,,7,reviewed,us,us
2000-02-14T20:22:23.660Z,31.04,141.622,33,5.3,mwc,,,,1.01,us,usp0009nfq,2016-11-09T21:52:31.452Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2000-02-14T18:20:56.810Z,11.947,45.947,10,4.6,mb,,,,1.29,us,usp0009nfk,2014-11-07T01:09:30.878Z,"135 km SE of Aden, Yemen",earthquake,,,,4,reviewed,us,us
2000-02-14T17:51:55.110Z,-5.643,-77.296,33,4.8,mb,,,,0.68,us,usp0009nfj,2022-04-29T18:32:05.747Z,"38 km N of Segunda Jerusalén - Azunguillo, Peru",earthquake,,,,24,reviewed,us,us
2000-02-14T13:55:30.230Z,16.651,-86.261,33,4.6,mb,,,,0.88,us,usp0009nfc,2014-11-07T01:09:30.857Z,"38 km NNE of French Harbor, Honduras",earthquake,,,,14,reviewed,us,us
2000-02-14T13:45:23.180Z,55.549,162.311,33,4.8,mb,,,,1.21,us,usp0009nfa,2014-11-07T01:09:30.847Z,"76 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,36,reviewed,us,us
2000-02-14T13:39:56.420Z,48.834,155.442,61.3,4.8,mb,,,,1.09,us,usp0009nf9,2014-11-07T01:09:30.840Z,"210 km SSW of Severo-Kuril’sk, Russia",earthquake,,,,32,reviewed,us,us
2000-02-14T12:52:45.520Z,16.616,-86.295,33,4.5,mb,,,,1.09,us,usp0009nf5,2014-11-07T01:09:30.829Z,"32 km NNE of French Harbor, Honduras",earthquake,,,,10,reviewed,us,us
2000-02-14T12:22:54.390Z,-28.722,-71.153,55.3,4.7,mb,,,,1.25,us,usp0009nf2,2014-11-07T01:09:30.823Z,"41 km WSW of Vallenar, Chile",earthquake,,13.4,,4,reviewed,us,us
2000-02-14T11:58:26.970Z,-21.837,-68.348,120.6,4.8,mb,,,,1.15,us,usp0009ney,2014-11-07T01:09:30.814Z,"90 km NE of Calama, Chile",earthquake,,8.9,,18,reviewed,us,us
2000-02-14T09:51:50.290Z,-5.448,131.244,33,4.7,mb,,,,1.19,us,usp0009nes,2014-11-07T01:09:30.803Z,"168 km W of Tual, Indonesia",earthquake,,,,4,reviewed,us,us
2000-02-14T09:28:54.360Z,-45.762,-72.812,33,5.1,mb,,,,0.78,us,usp0009ner,2022-04-29T18:31:59.810Z,"32 km S of Puerto Chacabuco, Chile",earthquake,,,,11,reviewed,us,us
2000-02-14T06:56:34.350Z,41.016,31.757,10,4.9,mb,,,,1.16,us,usp0009nep,2022-04-29T18:31:54.175Z,"28 km SW of Devrek, Turkey",earthquake,,,,64,reviewed,us,us
2000-02-14T06:38:27.480Z,11.904,46.061,10,5.4,mwc,,,,1.27,us,usp0009nen,2016-11-09T21:52:30.962Z,"147 km SE of Aden, Yemen",earthquake,,,,,reviewed,us,hrv
2000-02-13T23:16:55.420Z,39.512,74.645,81.8,4.5,mb,,,,0.95,us,usp0009neb,2014-11-07T01:09:30.752Z,"115 km W of Kashgar, China",earthquake,,7.4,,14,reviewed,us,us
2000-02-13T21:01:02.520Z,35.217,58.175,33,4.9,mb,,,,1.21,us,usp0009ne8,2014-11-07T01:09:30.741Z,"19 km ESE of Bardaskan, Iran",earthquake,,,,11,reviewed,us,us
2000-02-13T18:31:26.870Z,-3.638,127.208,75.4,4.7,mb,,,,1.18,us,usp0009ne2,2014-11-07T01:09:30.728Z,"108 km W of Ambon, Indonesia",earthquake,,16.9,,6,reviewed,us,us
2000-02-13T18:19:42.320Z,5.694,127.068,141.4,5.7,mwb,,,,0.85,us,usp0009ne1,2022-04-29T18:31:52.960Z,"123 km SE of Pondaguitan, Philippines",earthquake,,2.8,,,reviewed,us,us
2000-02-13T17:37:12.370Z,-2.03,136.014,33,4.9,mb,,,,0.9,us,usp0009ne0,2014-11-07T01:09:30.704Z,"94 km S of Biak, Indonesia",earthquake,,,,4,reviewed,us,us
2000-02-13T04:33:12.830Z,39.978,143.107,33,4.9,mb,,,,1.08,us,usp0009ndb,2014-11-07T01:09:30.645Z,"106 km ENE of Miyako, Japan",earthquake,,,,23,reviewed,us,us
2000-02-13T02:57:08.720Z,42.853,131.572,513.6,6,mwc,,,,0.8,us,usp0009nd9,2022-04-29T18:31:46.650Z,"15 km E of Slavyanka, Russia",earthquake,,,,,reviewed,us,hrv
2000-02-13T00:59:21.800Z,-15.644,167.983,34,5.4,mwc,,,,0.87,us,usp0009nd6,2022-04-29T18:31:40.830Z,"78 km NE of Norsup, Vanuatu",earthquake,,11.4,,,reviewed,us,hrv
2000-02-12T18:51:49.360Z,-17.391,-173.498,33,4.6,mb,,,,1.17,us,usp0009ncz,2014-11-07T01:09:30.539Z,"148 km NNE of Neiafu, Tonga",earthquake,,,,4,reviewed,us,us
2000-02-12T16:29:20.270Z,-6.573,155.009,33,5.9,mwb,,,,1.02,us,usp0009ncu,2022-04-29T18:31:35.023Z,"59 km WSW of Panguna, Papua New Guinea",earthquake,,,,,reviewed,us,us
2000-02-12T14:17:12.470Z,-3.503,135.293,33,4.5,mb,,,,1.35,us,usp0009ncp,2014-11-07T01:09:30.494Z,"27 km SW of Nabire, Indonesia",earthquake,,,,5,reviewed,us,us
2000-02-12T11:05:46.810Z,51.355,-178.85,53.2,4.6,mb,,,,1.07,us,usp0009ncf,2020-02-20T20:06:46.237Z,"163 km WSW of Adak, Alaska",earthquake,,,,22,reviewed,us,us
2000-02-12T10:39:54.580Z,-15.893,-174.803,226.6,5.9,mwc,,,,0.84,us,usp0009nce,2022-04-29T18:31:29.433Z,"108 km W of Hihifo, Tonga",earthquake,,,,,reviewed,us,hrv
2000-02-12T09:05:06.630Z,79.89,0.438,10,5.1,mwc,,,,1.04,us,usp0009nca,2016-11-09T21:51:34.848Z,"Greenland Sea",earthquake,,,,,reviewed,us,hrv
2000-02-12T08:52:12.890Z,-8.719,112.491,86.4,4.6,mb,,,,1.15,us,usp0009nc9,2014-11-07T01:09:30.325Z,"61 km S of Sumberpucung, Indonesia",earthquake,,11.6,,6,reviewed,us,us
2000-02-12T07:43:05.110Z,-4.988,68.628,10,4.9,mb,,,,0.99,us,usp0009nc8,2014-11-07T01:09:30.321Z,"Chagos Archipelago region",earthquake,,,,11,reviewed,us,us
2000-02-12T04:08:11.840Z,-5.331,151.525,77.2,4.6,mb,,,,1.1,us,usp0009nc5,2014-11-07T01:09:30.313Z,"136 km SW of Kokopo, Papua New Guinea",earthquake,,9.3,,6,reviewed,us,us
2000-02-12T03:11:02.690Z,-8.701,112.445,107.9,5.3,mwc,,,,1.33,us,usp0009nc4,2016-11-09T21:51:34.293Z,"60 km S of Sumberpucung, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-02-12T01:50:53.650Z,-4.606,152.795,79.6,5.2,mwc,,,,0.98,us,usp0009nc1,2022-04-29T18:31:27.575Z,"65 km ESE of Kokopo, Papua New Guinea",earthquake,,9,,,reviewed,us,hrv
2000-02-12T00:26:31.120Z,5.855,125.939,169.7,4.5,mb,,,,0.74,us,usp0009nbx,2014-11-07T01:09:30.283Z,"32 km ESE of Mangili, Philippines",earthquake,,9.6,,2,reviewed,us,us
2000-02-12T00:04:22.220Z,33.997,90.847,33,5.1,mwc,,,,1.02,us,usp0009nbv,2022-04-29T18:31:20.761Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2000-02-11T22:41:59.570Z,-27.643,65.683,10,4.8,mb,,,,0.97,us,usp0009nbt,2014-11-07T01:09:30.266Z,"Indian Ocean Triple Junction",earthquake,,,,8,reviewed,us,us
2000-02-11T14:56:24.020Z,-56.343,-24.915,40.5,4.6,mb,,,,1.08,us,usp0009nbh,2014-11-07T01:09:30.236Z,"South Sandwich Islands region",earthquake,,,,7,reviewed,us,us
2000-02-11T12:05:02.420Z,-35.123,-110.964,10,5.1,mwc,,,,0.77,us,usp0009nb9,2016-11-09T21:51:07.305Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,hrv
2000-02-11T07:08:38.870Z,39.047,140.781,33,5.1,mb,,,,0.81,us,usp0009naz,2014-11-07T01:09:30.164Z,"eastern Honshu, Japan",earthquake,,,,68,reviewed,us,us
2000-02-11T02:55:25.060Z,-27.913,65.713,10,4.7,mb,,,,1.02,us,usp0009nat,2014-11-07T01:09:30.149Z,"Indian Ocean Triple Junction",earthquake,,,,7,reviewed,us,us
2000-02-10T23:00:57.530Z,-27.582,65.781,10,5.3,mwc,,,,0.87,us,usp0009nam,2016-11-09T21:50:43.135Z,"Indian Ocean Triple Junction",earthquake,,,,,reviewed,us,hrv
2000-02-10T15:05:11.890Z,53.799,160.759,59.6,4.9,mb,,,,0.83,us,usp0009na8,2014-11-07T01:09:29.725Z,"163 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.5,,54,reviewed,us,us
2000-02-10T14:18:41.290Z,-27.585,65.728,10,5.6,mwc,,,,0.92,us,usp0009na5,2022-04-29T18:31:14.757Z,"Indian Ocean Triple Junction",earthquake,,,,,reviewed,us,hrv
2000-02-10T13:06:02.110Z,2.94,128.562,235.8,5.2,mwc,,,,1.03,us,usp0009na2,2016-11-09T21:50:42.106Z,"147 km NNE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-02-10T12:07:19.540Z,-22.087,169.98,33,4.5,mb,,,,1,us,usp0009na0,2014-11-07T01:09:29.244Z,"225 km ESE of Tadine, New Caledonia",earthquake,,,,2,reviewed,us,us
2000-02-10T10:11:15.660Z,-6.589,153.155,33,4.7,mb,,,,1,us,usp0009n9t,2014-11-07T01:09:29.232Z,"259 km W of Panguna, Papua New Guinea",earthquake,,,,9,reviewed,us,us
2000-02-10T09:21:32.220Z,-7.075,129.383,135.2,4.7,mb,,,,1.11,us,usp0009n9s,2014-11-07T01:09:29.230Z,"Kepulauan Babar, Indonesia",earthquake,,14.9,,5,reviewed,us,us
2000-02-10T05:22:29.220Z,-11.294,166.113,33,4.7,mb,,,,1.14,us,usp0009n9e,2014-11-07T01:09:29.208Z,"71 km SSE of Lata, Solomon Islands",earthquake,,,,3,reviewed,us,us
2000-02-10T04:03:35.350Z,0.931,126.242,50.3,5.5,mwc,,,,1.11,us,usp0009n9a,2022-04-29T18:31:09.641Z,"128 km W of Ternate, Indonesia",earthquake,,5.6,,,reviewed,us,hrv
2000-02-10T01:38:12.320Z,-11.49,166.177,33,4.5,mb,,,,0.89,us,usp0009n96,2014-11-07T01:09:29.170Z,"94 km SSE of Lata, Solomon Islands",earthquake,,,,7,reviewed,us,us
2000-02-10T01:35:01.960Z,12.01,45.954,10,5.1,mwc,,,,1.3,us,usp0009n95,2016-11-09T21:50:41.067Z,"131 km SE of Aden, Yemen",earthquake,,,,,reviewed,us,hrv
2000-02-10T01:26:19.960Z,28.824,54.896,33,4.8,mb,,,,1.09,us,usp0009n94,2014-11-07T01:09:29.150Z,"35 km ENE of D?r?b, Iran",earthquake,,,,63,reviewed,us,us
2000-02-09T21:30:21.190Z,0.02,-16.283,10,4.7,mb,,,,1.27,us,usp0009n91,2014-11-07T01:09:29.142Z,"north of Ascension Island",earthquake,,,,7,reviewed,us,us
2000-02-09T20:34:23.680Z,36.672,142.65,33,4.6,mb,,,,1.06,us,usp0009n8z,2014-11-07T01:09:29.134Z,"163 km ESE of Iwaki, Japan",earthquake,,,,16,reviewed,us,us
2000-02-09T18:40:37.830Z,-27.622,65.724,10,5.1,mwc,,,,0.86,us,usp0009n8u,2016-11-09T21:50:14.258Z,"Indian Ocean Triple Junction",earthquake,,,,,reviewed,us,hrv
2000-02-09T18:28:53.390Z,0,-16.351,10,4.7,mb,,,,1.15,us,usp0009n8t,2014-11-07T01:09:29.114Z,"north of Ascension Island",earthquake,,,,18,reviewed,us,us
2000-02-09T17:38:50.810Z,-11.475,165.506,33,4.8,mb,,,,0.93,us,usp0009n8r,2014-11-07T01:09:29.105Z,"88 km SSW of Lata, Solomon Islands",earthquake,,,,18,reviewed,us,us
2000-02-09T15:17:53.060Z,-27.671,65.754,10,4.6,mb,,,,0.81,us,usp0009n8k,2014-11-07T01:09:29.080Z,"Indian Ocean Triple Junction",earthquake,,,,7,reviewed,us,us
2000-02-09T13:48:10.740Z,-27.728,65.761,10,4.5,mb,,,,0.87,us,usp0009n8j,2014-11-07T01:09:29.077Z,"Indian Ocean Triple Junction",earthquake,,,,7,reviewed,us,us
2000-02-09T13:17:00.180Z,-28.278,-67.599,134.8,4.5,mb,,,,1.52,us,usp0009n8h,2014-11-07T01:09:29.069Z,"24 km S of Tinogasta, Argentina",earthquake,,,,15,reviewed,us,us
2000-02-09T09:59:36.280Z,15.828,-95.586,33,4.5,md,,,,1.18,us,usp0009n8a,2014-11-07T01:09:29.044Z,"20 km SSE of Santiago Astata, Mexico",earthquake,,,,,reviewed,us,unm
2000-02-09T09:33:54.050Z,-30.105,-178.113,56.7,5,mb,,,,1.21,us,usp0009n88,2014-11-07T01:09:29.036Z,"Kermadec Islands, New Zealand",earthquake,,,,20,reviewed,us,us
2000-02-09T05:12:38.880Z,45.617,151.833,46.6,4.8,mb,,,,0.9,us,usp0009n84,2014-11-07T01:09:29.014Z,"Kuril Islands",earthquake,,,,26,reviewed,us,us
2000-02-09T04:28:00.480Z,-16.666,-172.696,33,5.2,mwc,,,,0.91,us,usp0009n81,2016-11-09T21:50:13.785Z,"141 km ESE of Hihifo, Tonga",earthquake,,,,,reviewed,us,hrv
2000-02-08T20:58:37.420Z,51.537,-176.259,59.1,4.8,mb,,,,1.07,us,usp0009n7m,2020-02-20T20:06:47.159Z,"45 km SE of Adak, Alaska",earthquake,,,,53,reviewed,us,us
2000-02-08T20:34:35.250Z,-11.649,118.907,33,4.8,mb,,,,1.16,us,usp0009n7k,2014-11-07T01:09:28.935Z,"265 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
2000-02-08T18:20:04.520Z,-29.385,-69.483,120.7,4.5,mb,,,,1.22,us,usp0009n7f,2014-11-07T01:09:28.920Z,"118 km NW of San José de Jáchal, Argentina",earthquake,,6.4,,16,reviewed,us,us
2000-02-08T18:01:27.180Z,-21.936,170.068,33,5.4,mwc,,,,1,us,usp0009n7e,2016-11-09T21:49:53.554Z,"230 km E of Tadine, New Caledonia",earthquake,,,,,reviewed,us,hrv
2000-02-08T17:30:15.440Z,-9.589,112.9,55.7,4.5,mb,,,,1.23,us,usp0009n7d,2014-11-07T01:09:28.897Z,"153 km S of Dampit, Indonesia",earthquake,,8.4,,10,reviewed,us,us
2000-02-08T13:30:21.900Z,-26.476,27.402,5,4.5,mb,,,,1.2,us,usp0009n75,2020-09-15T21:16:28.435Z,"9 km W of Fochville, South Africa",earthquake,,,,5,reviewed,us,us
2000-02-08T11:40:27.390Z,45.576,151.838,49.8,4.6,mb,,,,1.03,us,usp0009n71,2014-11-07T01:09:28.849Z,"Kuril Islands",earthquake,,,,12,reviewed,us,us
2000-02-08T07:09:14.240Z,-4.29,-80.381,73.9,4.7,mb,,,,0.68,us,usp0009n6u,2014-11-07T01:09:28.834Z,"42 km NNW of Las Lomas, Peru",earthquake,,,,1,reviewed,us,us
2000-02-08T00:42:27.230Z,-22.066,-175.078,33,4.8,mb,,,,1.04,us,usp0009n6g,2014-11-07T01:09:28.808Z,"82 km S of ‘Ohonua, Tonga",earthquake,,,,9,reviewed,us,us
2000-02-07T20:53:22.360Z,-9.811,149.965,33,4.6,mb,,,,0.83,us,usp0009n65,2014-11-07T01:09:28.443Z,"77 km NW of Alotau, Papua New Guinea",earthquake,,,,8,reviewed,us,us
2000-02-07T20:11:49.050Z,39.898,34.019,33,4.6,mb,,,,0.95,us,usp0009n64,2014-11-07T01:09:28.441Z,"Central Turkey",earthquake,,,,1,reviewed,us,us
2000-02-07T19:34:57.030Z,-26.288,30.888,5,4.5,mb,,,,0.88,us,usp0009n62,2020-09-15T21:16:18.121Z,"22 km NW of Mhlambanyatsi, Eswatini",earthquake,,,,4,reviewed,us,us
2000-02-07T16:41:04.580Z,31.037,141.694,33,5.4,mwc,,,,0.87,us,usp0009n5x,2016-11-09T21:49:22.759Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2000-02-07T06:34:49.670Z,43.368,147.433,61.5,5.2,mwc,,,,0.73,us,usp0009n5f,2016-11-09T21:49:22.263Z,"74 km SE of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
2000-02-06T23:26:19.450Z,-3.061,129.914,33,4.6,mb,,,,0.86,us,usp0009n4z,2014-11-07T01:09:27.937Z,"114 km ENE of Amahai, Indonesia",earthquake,,,,4,reviewed,us,us
2000-02-06T21:15:09.280Z,-5.963,130.992,33,4.5,mb,,,,0.87,us,usp0009n4t,2014-11-07T01:09:27.459Z,"198 km W of Tual, Indonesia",earthquake,,,,4,reviewed,us,us
2000-02-06T16:00:31.310Z,27.473,129.358,33,4.9,mb,,,,1.24,us,usp0009n4m,2014-11-07T01:09:27.428Z,"99 km S of Naze, Japan",earthquake,,,,32,reviewed,us,us
2000-02-06T13:40:40.680Z,-6.523,151.965,33,4.5,mb,,,,1.26,us,usp0009n4f,2014-11-07T01:09:27.409Z,"229 km ESE of Kimbe, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2000-02-06T11:33:52.280Z,-5.844,150.876,33,6.6,mwc,,,,0.85,us,usp0009n4c,2022-04-29T18:31:08.481Z,"87 km ESE of Kimbe, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-02-06T11:33:13.040Z,-6.644,129.95,33,4.8,mb,,,,1.25,us,usp0009n4b,2014-11-07T01:09:27.285Z,"Banda Sea",earthquake,,,,11,reviewed,us,us
2000-02-06T10:36:06.150Z,-25.248,76.195,10,4.6,mb,,,,0.53,us,usp0009n48,2014-11-07T01:09:27.276Z,"South Indian Ocean",earthquake,,,,2,reviewed,us,us
2000-02-06T08:50:27.200Z,-35.146,-110.771,10,4.5,mb,,,,0.92,us,usp0009n44,2014-11-07T01:09:27.266Z,"southern East Pacific Rise",earthquake,,,,5,reviewed,us,us
2000-02-06T07:12:38.450Z,-4.257,-80.361,74.6,4.8,mb,,,,0.78,us,usp0009n41,2014-11-07T01:09:27.235Z,"45 km NNW of Las Lomas, Peru",earthquake,,,,29,reviewed,us,us
2000-02-06T05:44:03.320Z,0.726,-30.242,10,4.5,mb,,,,1.26,us,usp0009n40,2014-11-07T01:09:27.230Z,"central Mid-Atlantic Ridge",earthquake,,,,13,reviewed,us,us
2000-02-06T05:02:13.260Z,-44.309,-81.717,10,4.7,ms,,,,1.11,us,usp0009n3y,2014-11-07T01:09:27.214Z,"West Chile Rise",earthquake,,,,23,reviewed,us,us
2000-02-06T02:52:43.200Z,-18.047,-175.554,260.9,4.7,mb,,,,0.94,us,usp0009n3q,2014-11-07T01:09:27.159Z,"178 km WNW of Neiafu, Tonga",earthquake,,,,24,reviewed,us,us
2000-02-06T02:08:07.140Z,1.295,126.272,33,5.5,mwc,,,,1.15,us,usp0009n3n,2022-04-29T18:31:03.359Z,"135 km WNW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-02-05T22:05:19.150Z,-14.896,167.271,115.4,4.8,mb,,,,0.91,us,usp0009n3e,2014-11-07T01:09:27.055Z,"26 km NE of Port-Olry, Vanuatu",earthquake,,,,6,reviewed,us,us
2000-02-05T21:52:03.060Z,6.761,-72.927,159.6,4.8,mb,,,,0.86,us,usp0009n3d,2014-11-07T01:09:26.980Z,"5 km E of Cepitá, Colombia",earthquake,,,,78,reviewed,us,us
2000-02-05T04:24:22.760Z,47.159,152.362,136.6,4.7,mb,,,,0.95,us,usp0009n2e,2014-11-07T01:09:26.782Z,"Kuril Islands",earthquake,,,,57,reviewed,us,us
2000-02-05T02:36:35.740Z,-11.423,165.417,33,4.5,mb,,,,1.1,us,usp0009n29,2014-11-07T01:09:26.762Z,"87 km SSW of Lata, Solomon Islands",earthquake,,,,11,reviewed,us,us
2000-02-05T01:49:29.030Z,-2.897,147.62,33,4.5,mb,,,,0.92,us,usp0009n26,2014-11-07T01:09:26.752Z,"102 km SSE of Lorengau, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-02-04T23:04:54.760Z,12.313,95.168,33,4.7,mb,,,,0.5,us,usp0009n23,2014-11-07T01:09:26.739Z,"273 km ENE of Port Blair, India",earthquake,,,,3,reviewed,us,us
2000-02-04T17:20:44.080Z,-13.546,-76.233,46.7,4.7,mb,,,,0.67,us,usp0009n1x,2014-11-07T01:09:26.705Z,"16 km NW of San Clemente, Peru",earthquake,,,,13,reviewed,us,us
2000-02-04T16:27:06.740Z,-29.563,-177.818,33,4.8,mb,,,,1.65,us,usp0009n1w,2014-11-07T01:09:26.698Z,"Kermadec Islands, New Zealand",earthquake,,,,1,reviewed,us,us
2000-02-04T15:41:53.080Z,14.312,-92.36,92.4,4.7,mb,,,,1.21,us,usp0009n1t,2014-11-07T01:09:26.669Z,"28 km SW of Ocós, Guatemala",earthquake,,,,17,reviewed,us,us
2000-02-04T11:04:03.950Z,49.201,155.522,56.9,4.5,mb,,,,1.03,us,usp0009n1j,2014-11-07T01:09:26.628Z,"169 km SSW of Severo-Kuril’sk, Russia",earthquake,,,,11,reviewed,us,us
2000-02-04T07:52:27.690Z,53.674,156.41,330.4,4.7,mb,,,,0.71,us,usp0009n1e,2014-11-07T01:09:26.585Z,"141 km WNW of Yelizovo, Russia",earthquake,,,,58,reviewed,us,us
2000-02-04T07:23:52.770Z,-4.208,152.536,71.6,4.7,mb,,,,1.32,us,usp0009n1a,2014-11-07T01:09:26.560Z,"33 km ENE of Kokopo, Papua New Guinea",earthquake,,11.6,,8,reviewed,us,us
2000-02-04T07:02:11.390Z,-40.631,-85.918,10,5.3,mwc,,,,1.44,us,usp0009n19,2016-11-09T21:48:19.838Z,"West Chile Rise",earthquake,,,,,reviewed,us,hrv
2000-02-04T01:54:27.590Z,50.159,-178.797,33,4.6,mb,,,,0.88,us,usp0009n15,2020-02-20T20:06:48.399Z,"243 km SW of Adak, Alaska",earthquake,,,,14,reviewed,us,us
2000-02-04T01:00:18.630Z,11.182,140.212,33,4.5,mb,,,,1.06,us,usp0009n11,2014-11-07T01:09:26.516Z,"160 km NNW of Fais, Micronesia",earthquake,,,,5,reviewed,us,us
2000-02-04T00:17:10.470Z,-27.919,-176.546,36.5,4.9,mb,,,,0.99,us,usp0009n0y,2014-11-07T01:09:26.502Z,"Kermadec Islands region",earthquake,,,,5,reviewed,us,us
2000-02-03T20:36:20.460Z,11.271,140.203,33,4.5,mb,,,,0.94,us,usp0009n0s,2014-11-07T01:09:26.476Z,"170 km NNW of Fais, Micronesia",earthquake,,,,5,reviewed,us,us
2000-02-03T20:32:49.100Z,11.209,140.281,33,4.6,mb,,,,0.86,us,usp0009n0r,2014-11-07T01:09:26.473Z,"161 km N of Fais, Micronesia",earthquake,,,,4,reviewed,us,us
2000-02-03T19:55:42.160Z,11.171,140.142,33,4.7,mb,,,,0.76,us,usp0009n0p,2014-11-07T01:09:26.464Z,"160 km NNW of Fais, Micronesia",earthquake,,,,10,reviewed,us,us
2000-02-03T18:30:06.230Z,13.523,121.416,33,4.7,mb,,,,1.43,us,usp0009n0k,2014-11-07T01:09:26.445Z,"16 km SE of Balibago, Philippines",earthquake,,,,16,reviewed,us,us
2000-02-03T18:22:36.250Z,13.553,121.479,33,4.6,mb,,,,1.44,us,usp0009n0h,2014-11-07T01:09:26.434Z,"16 km SSE of Laiya, Philippines",earthquake,,,,11,reviewed,us,us
2000-02-03T17:31:35.880Z,-56.953,-27.104,138.5,4.5,mb,,,,0.62,us,usp0009n0g,2014-11-07T01:09:26.429Z,"South Sandwich Islands region",earthquake,,24.2,,4,reviewed,us,us
